Ticker,Name,Exchange,Category
BILENERGY.BO,BIL ENERGY SYSTEMS LTD.,BSE,
INDRANIB.BO,Indrayani Biotech Limited,BSE,
GENOMICS.BO,GENOMICS BIOTECH LTD.,BSE,
BILENERGY-EQ.NS,BIL ENERGY SYSTEMS INR1,NSI,
TITANBIO.BO,Titan Biotech Limited,BSE,
BSLFEFS5DN.BO,Birla Sun Life Mutual Fund,BSE,
HPCBL.BO,HPC BIOSCIENCES LTD.,BSE,
BIHRFOC.BO,BIHAR FOUNDRY & CASTINGS LTD.,BSE,
BSLFEFS1RG.BO,BIRLA SUN LIFE MUTUAL FUND- BI,BSE,
SOCRUSBIO.BO,SOCRUS BIO SCIENCES LIMITED,BSE,
BIRLATR.BO,Birla Transasia Carpets Limited,BSE,
BINNY.BO,Binny Limited,BSE,
MEDICAMEQ.BO,Medicamen Biotech Ltd.,BSE,
BIRLAPAC.BO,BIRLA PACIFIC MEDSPA LTD.,BSE,
EBFL.BO,ESTEEM BIO ORGANIC FOOD PROCES,BSE,
PANACEABBPH.BO,PANACEA BIO*,BSE,
BSLFEFS5RG.BO,Birla Sun Life Mutual Fund,BSE,
BINDALAGRO.BO,Oswal Greentech Limited,BSE,
CITURGIA.BO,CITURGIA BIOCHEMICALS LTD.,BSE,
JUPITER.BO,JUPITER BIOSCIENCE LTD.,BSE,
BSLFEFS1RN.BO,BIRLA SUN LIFE MUTUAL FUND- BI,BSE,
GUJTHEM.BO,Gujarat Themis Biosyn Ltd.,BSE,
BSLFEFS2DN.BO,BIRLA SUN LIFE MUTUAL FUND- B,BSE,
BSLFEFS5RN.BO,Birla Sun Life Mutual Fund,BSE,
SHEETALB.BO,SHEETAL BIO-AGRO TECH LTD.,BSE,
BSLFEFS6DG.BO,Birla Sun Life Mutual Fund,BSE,
BIOFILCHEM.BO,BIOFIL CHEMICALS & PHARMACEUTI,BSE,
BSLFEFS2DG.BO,BIRLA SUN LIFE MUTUAL FUND- B,BSE,
BSLFEFS2RG.BO,BIRLA SUN LIFE MUTUAL FUND- BI,BSE,
BIRLACOT-BE.NS,BIRLA COTSYN (INDI INR1,NSI,
NATHBIOGEN-EQ.NS,NATH BIO-GENES (IN INR10,NSI,
VIVOBIOT.BO,VIVO BIO TECH LTD.,BSE,
BIRLAPREC.BO,Birla Precision Technologies Ltd,BSE,
BINDALAGRO-EQ.NS,OSWAL GREENTECH LI INR10,NSI,
KOPDRUGS.BO,KDL BIOTECH LTD.,BSE,
BSLFEFS6RG.BO,Birla Sun Life Mutual Fund,BSE,
KOLARBIO.BO,KOLAR BIOTECH LTD.,BSE,
BIRLACORPN.BO,BIRLA CORPORATION LTD.,BSE,
BINNYMILLS.BO,BINNY MILLS LTD.,BSE,
BSLFEFS4RN.BO,Birla Sun Life Mutual Fund,BSE,
BIJHANS.BO,BIJOY HANS LTD.,BSE,
BSLFEFS3RN.BO,Birla Sun Life Mutual Fund,BSE,
SHKRISHNAB.BO,SHREEKRISHNA BIOTECH LTD.,BSE,
BSLNIFTY.NS,Birla Sun Life Nifty ETF,NSI,
BSLFEFS6DN.BO,Birla Sun Life Mutual Fund,BSE,
BIRSHLEDU.BO,Birla Shloka Edutech Ltd,BSE,
STERLINBIO.NS,Sterling Biotech Limited,NSI,Biotechnology
NATHBIOGEN.NS,Nath Bio-Genes (India) Limited,NSI,Agricultural Chemicals
BIOWIN.BO,BIOWIN.BO,BSE,
BIRLAPOWER.BO,Birla Power Solutions Limited,BSE,
BIRLAPOWER-BZ.NS,BIRLA POWER SOL. LTD,NSI,
BOSTONBIO.BO,BOSTON BIO SYSTEMS LTD.,BSE,
CHEMCEL.BO,CHEMCEL BIO-TECH LTD.,BSE,
SBCL.BO,Synergy Bizcon Limited,BSE,
BSLFEFS5DG.BO,Birla Sun Life Mutual Fund,BSE,
BINDALAGRO.NS,Oswal Greentech Limited,NSI,Asset Management
BILENERGY.NS,Bil Energy Systems Limited,NSI,Metal Fabrication
BSLFEFS3RG.BO,Birla Sun Life Mutual Fund,BSE,
BINDALAGRO-BE.NS,OSWAL CHEM & FERT-DEP SET,NSI,
BSLFEFS3DG.BO,Birla Sun Life Mutual Fund,BSE,
BILINDU.BO,BIL INDUSTRIES LTD.,BSE,
RIDDHI.BO,Riddhi Siddhi Gluco Biols Limited,BSE,
TULASEEBIOE.BO,TULASEE BIO-ETHANOL LTD.,BSE,
BIOCON-EQ.NS,BIOCON LIMITED,NSI,
BRAWN.BO,Brawn Biotech Limited,BSE,
BIRLACOT.NS,Birla Cotsyn (India) Limited,NSI,Textile Industrial
OBIL.BO,OCEANAA BIOTEK INDUSTRIES LTD,BSE,
BSLGOLDETF.NS,Birla Sun Life Gold ETF,NSI,
BIRLACAP.BO,Birla Capital & Financial Services Limited,BSE,
CAMSONBIO.BO,Camson Bio Technologies Limited,BSE,
BSLELFS5RG-MF.NS,BIRLA SUN LIFE MUT EMERGING LEA,NSI,
BONANZAB.BO,BONANZA BIOTECH LTD.,BSE,
CELESTIAL.BO,Celestial Biolabs Ltd.,BSE,
KOPDRUGS-BZ.NS,KDL BIOTECH LIMITED,NSI,
BSLFEFS4RG.BO,Birla Sun Life Mutual Fund,BSE,
BSLCAP21RG-MF.NS,BIRLA SUN LIFE MUT CAPITAL PR O,NSI,
CELESTIAL-EQ.NS,CELESTIAL BIOLABS LIMITED,NSI,
MAVENSBIO.BO,Mavens Biotech Limited,BSE,
BSLFTPLVDG-MF.NS,BIRLA SUN LIFE MUT FTP LV 1099D,NSI,
BILPOWER-BE.NS,BILPOWER LTD INR10(DEMAT),NSI,
BITL.BO,BRONZE INFRA-TECH LTD.,BSE,
BILATOR.BO,BILATI (ORISSA) LTD.,BSE,
BILPOWER-EQ.NS,BILPOWER LIMITED,NSI,
PANACEABIO.NS,Panacea Biotec Limited,NSI,Biotechnology
BSLFEFS3DN.BO,Birla Sun Life Mutual Fund,BSE,
BITS.BO,Bits Ltd.,BSE,
BIJLTEX.BO,BIJLEE TEXTILES LTD.,BSE,
BSLFEFS2RG-MF.NS,BIRLA SUN LIFE MUT FOCUSED EQ 2,NSI,
GBL.BO,GBL INDUSTRIES LIMITED,BSE,
BIOCON.BO,Biocon Limited,BSE,
INDOFREB.BO,INDO-FRENCH BIOTECH ENTERPRISE,BSE,
BI.BO,Bilcare Ltd.,BSE,
BSLFEFS6RN.BO,Birla Sun Life Mutual Fund,BSE,
SBBJ6.BO,SBBJ6.BO,BSE,
BSLFEFS4DG.BO,Birla Sun Life Mutual Fund,BSE,
BILPOWER.BO,BILPOWER LTD.,BSE,
NATHBIOGEN.BO,NATH BIO-GENES (INDIA) LTD,BSE,
GVBL.BO,GENOMIC VALLEY BIOTECH LIMITED,BSE,
BIHSPONG.BO,Bihar Sponge Iron Ltd.,BSE,
NATHBIOGEN-BE.NS,Nath Bio-Genes (I) Ltd,NSI,
BSLGOLDETF.BO,BIRLA SUN LIFE MUTUAL FUND - B,BSE,
SHARONBIO.NS,Sharon Bio-Medicine Ltd.,NSI,Drug Manufacturers - Major
VALPLUS.BO,VALPLUS BIOTECH LTD.,BSE,
BSLFEFS2RN.BO,BIRLA SUN LIFE MUTUAL FUND- BI,BSE,
BIRLAMONEY-EQ.NS,ADITYA BIRLA MONEY INR1,NSI,
VIVANZA.BO,Vivanza Biosciences Limited,BSE,
HESTERBIO-EQ.NS,HESTER BIOSCIENCES INR10,NSI,
SHREEGANES.BO,Shree Ganesh Biotech (India) L,BSE,
SBTL.BO,Southern Online Bio Technologies Ltd.,BSE,
BINANIIND.BO,BINANI INDUSTRIES LTD.,BSE,
BILPOWER.NS,Bilpower Limited,NSI,Diversified Machinery
BIRLAERIC-BE.NS,BIRLA ERICSON LTD.,NSI,
STERLINBIO-EQ.NS,STERLING BIOTECH INR1,NSI,
CLASSICB.BO,CLASSIC BIOTECH & EXPORTS LTD.,BSE,
GAYATRIBI.BO,Gayatri BioOrganics Limited,BSE,
BSLFEFS1DN.BO,BIRLA SUN LIFE MUTUAL FUND - B,BSE,
DSQBIO.BO,DSQ BIOTECH LTD.,BSE,
BINASYN.BO,BINACA SYNTHETIC RESINS LTD.,BSE,
DOCTORBI.BO,DOCTORS BIOTECH INDIA LTD.,BSE,
BINANIIND.NS,Edayar Zinc Limited,NSI,General Building Materials
GUFICBIO.NS,Gufic Biosciences Limited,NSI,Drugs - Generic
BSLFEFS1DG.BO,BIRLA SUN LIFE MUTUAL FUND - B,BSE,
BIRLACORPN.NS,Birla Corporation Limited,NSI,General Building Materials
HESTERBIO.NS,Hester Biosciences Limited,NSI,Drug Manufacturers - Major
BKDUPLEX.BO,B.K.DUPLEX BOARD LTD.,BSE,
BANKBARODA-IL.NS,BK OF BARODA INR2,NSI,
BKV.BO,BKV Industries Ltd.,BSE,
BLISSGVS.BO,Bliss Gvs Pharma Limited,BSE,
BLUECHIPT.BO,Blue Chip Tex Industries Ltd,BSE,
BLUBLND-B.BO,Blue Blends (India) Ltd.,BSE,
BLSINFOTE.BO,BLS Infotech Ltd.,BSE,
BLCISER6.BO,BLCISER6.BO,BSE,
PENPEBS-BE.NS,Pennar Eng Bldg Sys Ltd,NSI,
BLCISER.BO,BLUE CIRCLE SERVICES LTD.,BSE,
BLBLIMITED-EQ.NS,BLB INR1,NSI,
BLBLIMITED.NS,BLB Limited,NSI,Investment Brokerage - National
PHILIPCARB.NS,Phillips Carbon Black Limited,NSI,Chemicals - Major Diversified
BLUEDART.NS,Blue Dart Express Limited,NSI,Air Delivery & Freight Services
BPTEX.BO,BLUE PEARL TEXSPIN LIMITED,BSE,
D3YRCEERDP.BO,DSP BlackRock Mutual Fund,BSE,
BLUECOAST.NS,Blue Coast Hotels Limited,NSI,Lodging
BLUEBLENDS.NS,BLUE BLENDS (INDIA INR10,NSI,
BLISSGVS.NS,Bliss Gvs Pharma Limited,NSI,Drug Manufacturers - Major
BLEBLNI.BO,BLUBLEND IND,BSE,
BLBLNDS.BO,BLUE BLENDS,BSE,
BLUESTINFO-EQ.NS,BLUE STAR INFOTECH LIMITED,NSI,
BLUECHIP.NS,Blue Chip India Limited,NSI,Investment Brokerage - National
D3YRCEERG.BO,DSP BlackRock Mutual Fund,BSE,
BLOOM.BO,Bloom Dekor Limited,BSE,
BLUECHIP-BE.NS,BLUE CHIP INDIA LTD.,NSI,
BLUECLOUDS.BO,Blue Cloud Softech Solutions L,BSE,
D3YRCEEDG.BO,DSP BlackRock Mutual Fund,BSE,
BLUCHIP.BO,Bluechip Stockspin Ltd.,BSE,
BLUECOAST-BE.NS,BLUE COAST HOTELS INR10,NSI,
BLAZONMRB.BO,BLAZON MARBLES LIMITED,BSE,
BLJIGAL.BO,BALAJI GALVANISING INDUSTRIES,BSE,
BLUECOAST.BO,BLUE COAST HOTELS LTD.,BSE,
BLOIN.BO,Bloom Industries Limited,BSE,
D3YRCEEDDP.BO,DSP BlackRock Mutual Fund,BSE,
BLBLEND.BO,BLUE BLENDS,BSE,
BLACKROSE.BO,Black Rose Industries Ltd,BSE,
BLUESTARCO.BO,BLUE STAR LTD.,BSE,
PHILIPCARB-EQ.NS,PHILLIPS CARBON BLACK LIMITED,NSI,
BLUEBLENDS-EQ.NS,BLUE BLENDS (INDIA INR10,NSI,
BLUEBLENDS-BE.NS,BLUE BLENDS (I) LTD,NSI,
BLUESTARCO.NS,Blue Star Limited,NSI,Home Furnishings & Fixtures
BLUESTARCO6.BO,BLUESTARCO6.BO,BSE,
BLUEDART.BO,Blue Dart Express Ltd.,BSE,
BLUESTINFO.NS,Blue Star Infotech Ltd.,NSI,
BVL.BO,Blueblood Ventures Limited,BSE,
BLUECHIP.BO,BLUE CHIP INDIA LTD.,BSE,
PHILIPCARB.BO,PHILLIPS CARBON BLACK LTD.,BSE,
BLBLIMITED.BO,BLB LTD.,BSE,
NCCBLUE.BO,NCC BLUE WATER PRODUCTS LTD.,BSE,
BLUECOAST-EQ.NS,BLUE COAST HOTELS INR10,NSI,
BLUESTINFO.BO,Blue Star Infotech Ltd.,BSE,
BLUEDART6.BO,BLUEDART6.BO,BSE,
SALSAIN.BO,SHREE SALASAR INVESTMENT LTD.,BSE,
NIFTYBEES-EQ.NS,NIFTY BMARK EXCH. TRD FND,NSI,
BMBMUMG.BO,BMB Music & Magnetics Limited,BSE,
GEOJITBNPP.NS,Geojit Financial Services Limited,NSI,
BNKCAP.BO,BNK Capital Markets Ltd.,BSE,
BNANJEN.BO,B.nanji Enterprises Ltd,BSE,
GEOJITBNPP-EQ.NS,GEOJIT BNP PARIBAS INR1,NSI,
BNRUDY.BO,BNR Udyog Ltd.,BSE,
BNRSEC.BO,BN Rathi Securities Ltd.,BSE,
BNPCPGII-MF.NS,BNP PARIBAS MF CAPITAL PRT ORIE,NSI,
BNALTD.BO,B&A Ltd.,BSE,
GEOJITBNPP.BO,GEOJIT BNP PARIBAS FINANCIAL S,BSE,
BRFL.BO,Bombay Rayon Fashion Limited,BSE,
BORAX.BO,Borax Morarji Limited,BSE,
SAURAPB-B.BO,SAURASHTRA PAPER & BOARD MILLS,BSE,
BODALCHEM.NS,Bodal Chemicals Limited,NSI,Specialty Chemicals
BOSCHLTD.BO,BOSCH LTD.,BSE,
BODALCHEM-EQ.NS,BODAL CHEMICALS INR2.00,NSI,
BOSCHLTD4.BO,BOSCHLTD4.BO,BSE,
CREWBOS6.BO,CREWBOS6.BO,BSE,
UVBOARDS.BO,UV Boards Ltd.,BSE,
VICTORYPP.BO,VICTORY PAPER & BOARDS (INDIA),BSE,
CREWBOS.BO,Crew B.O.S. Products Limited,BSE,
BOMSS.BO,Bombay Swadeshi Stores Ltd.,BSE,
BOSCHLTD-EQ.NS,BOSCH LIMITED,NSI,
INDOBORAX.BO,Indo Borax & Chemicals Ltd.,BSE,
GENUSPAPER-EQ.NS,GENUS PAPER AND BO INR10,NSI,
INDOBONIT.BO,Indo Bonito Multinational Ltd.,BSE,
BOSCHBBPH.BO,BOSCH LTD*,BSE,
BOMDYEING.NS,The Bombay Dyeing and Manufacturing Company Limited,NSI,Textile Industrial
BOMDYEING-EQ.NS,BOMBAY DYEING & MFG COMPANY LIM,NSI,
BODALCHEM.BO,Bodal Chemicals Ltd.,BSE,
BOSTONTEK.BO,BOSTON TEKNOWSYS (INDIA) LTD,BSE,
BONINDL.BO,Bonanza Industries Limited,BSE,
GUJBOROS.BO,Gujarat Borosil Limited,BSE,
GENUSPAPER.NS,Genus Paper & Boards Limited,NSI,Paper & Paper Products
CEBBCO.NS,Commercial Engineers & Body Builders Co Limited,NSI,Railroads
SESHAPAPER.BO,SESHASAYEE PAPER & BOARDS LTD.,BSE,
BOROSILBBPH.BO,BOROSIL*,BSE,
BODHTREE-BE.NS,BODHTREE-BE.NS,NSI,
BODHTREE.BO,Bodhtree Consulting Limited,BSE,
PRAGBOS.BO,Prag Bosimi Synthetics Ltd.,BSE,
BOMBPOT.BO,BOMBAY POTTERIES & TILES LTD.,BSE,
NEPCPAPER.BO,NEPC PAPER & BOARD LTD.,BSE,
BRFL.NS,Bombay Rayon Fashions Limited,NSI,
BOBSHELL.BO,BOBSHELL ELECTRODES LTD.,BSE,
GENUSPAPER.BO,GENUS PAPER & BOARDS LIMITED,BSE,
BOMDYEING.BO,BOMBAY DYEING & MFG.CO.LTD.,BSE,
BOMBWIR.BO,BOMBAY WIRE ROPES LTD.,BSE,
CEBBCO.BO,COMMERCIAL ENGINEERS & BODY BU,BSE,
BRFL6.BO,BRFL6.BO,BSE,
BOMOXY-B1.BO,Bombay Oxygen Corporation Limited,BSE,
CEBBCO-EQ.NS,COMMERCIAL ENGINEERS & BODY BUI,NSI,
BPL.BO,BPL Limited,BSE,
BPL.NS,BPL Limited,NSI,Electronic Equipment
BPL-EQ.NS,BPL LIMITED,NSI,
BPCAP.BO,B. P. CAPITAL LTD,BSE,
BROADCAST.BO,Broadcast Initiatives Ltd.,BSE,
BRIGADE.BO,Brigade Enterprises Ltd.,BSE,
BRIDGESE.BO,Bridge Securities Limited,BSE,
BRADYM.BO,Brady & Morris Engineering Company Limited,BSE,
DBSTOCKBRO.NS,DB (International) Stock Brokers Ltd,NSI,Investment Brokerage - National
UBL.NS,United Breweries Limited,NSI,Beverages - Brewers
IBRIGST.BO,INDIAN BRIGHT STEEL CO.LTD.,BSE,
GMBREW.BO,GM Breweries Ltd,BSE,
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,NSI,Auto Parts
UBL6.BO,UBL6.BO,BSE,
BRITANNIA6.BO,BRITANNIA6.BO,BSE,
BROADCAST.NS,Broadcast Initiatives Limited,NSI,
UBHOLDINGS.BO,UNITED BREWERIES (HOLDINGS) LT,BSE,
KIRLOSBROS.NS,Kirloskar Brothers Limited,NSI,Diversified Machinery
SUNBRIGHT.BO,SUNBRIGHT STOCK BROKING LTD.,BSE,
TV18BRDCST.BO,TV18 BROADCAST LTD.,BSE,
NOIDATOLL-EQ.NS,NOIDA TOLL BRIDGE COMPANY LIMIT,NSI,
BROOKS.NS,Brooks Laboratories Limited,NSI,Drug Manufacturers - Major
KIRLOSBROS.BO,KIRLOSKAR BROTHERS LTD.,BSE,
CHASBRT.BO,CHASE BRIGHT STEEL LTD.,BSE,
RBL.NS,Rane Brake Lining Limited,NSI,Auto Parts
SUNDRMBRAK-EQ.NS,SUNDARAM BRAKE LININGS LIMITED,NSI,
BRAHMANAN.BO,Brahmanand Himghar Ltd.,BSE,
NOIDATOLL.NS,Noida Toll Bridge Company Limited,NSI,General Contractors
GLOBALFIL.BO,GLOBAL FILMS & BROADCASTING LT,BSE,
SDBL-EQ.NS,SOM DISTIL & BREW INR10,NSI,
KOHINOORBRO.BO,Kohinoor Broadcasting Corporation Ltd.,BSE,
KIRLOSBROS-EQ.NS,KIRLOSKAR BROTHERS INR2,NSI,
BSELINFRA.NS,BSEL Infrastructure Realty Limited,NSI,Real Estate Development
BSL-EQ.NS,BSL LIMITED,NSI,
SETFBSE100.BO,SBI ETF BSE 100 ETF,BSE,
BSL.BO,BSL Limited,BSE,
BSLIMITED.BO,BS LTD.,BSE,
BSLIMITED.NS,BS Limited,NSI,General Contractors
BSILTD.BO,BSI LTD.,BSE,
BSL.NS,BSL Limited,NSI,Textile Industrial
BURNPUR.NS,Burnpur Cement Limited,NSI,General Building Materials
PENPEBS.NS,Pennar Engineered Building Systems Limited,NSI,Metal Fabrication
MARBU.BO,Martin Burn Ltd,BSE,
BUDGEBUDGE.BO,BUDGE BUDGE COMPANY LIMITED,BSE,
NBCC.BO,NBCC (India) Limited,BSE,
BURNPUR-EQ.NS,BURNPUR CEMENT LTD INR10,NSI,
GUJBP.BO,GUJARAT BULK PACKS LTD.,BSE,
KMFBLDR.BO,KMF Builders & Developers Ltd,BSE,
$BURRB51.BO,BURR BROWN I,BSE,
GYANDEV.BO,GYAN DEVELOPERS & BUILDERS LTD,BSE,
DHENUBUILD.BO,DHENU BUILDCON INFRA LTD.,BSE,
VIJSHAN.BO,Vijay Shanthi Builders Limited,BSE,
NAVBLDR.BO,Navkar Builders Ltd.,BSE,
GBFL.BO,Goenka Business & Finance Limi,BSE,
EASTBUILD.BO,EAST BUILDTECH LTD.,BSE,
FRONTBUSS.BO,Inanna Fashion and Trends Limited,BSE,
PENPEBS.BO,Pennar Engineered Building Sys,BSE,
VIJSHAN.NS,Vijay Shanthi Builders Limited,NSI,Residential Construction
SAWABUSI.BO,Sawaca Business Machines Limited,BSE,
SBL.BO,SIDDARTH BUSINESSES LTD,BSE,
PENPEBS-EQ.NS,PENNAR ENGINEERED INR10,NSI,
ERABUILD.BO,ERA BUILDSYS LIMITED,BSE,
PATIDAR.BO,PATIDAR BUILDCON LIMITED,BSE,
BURNPUR.BO,Burnpur Cement Ltd.,BSE,
BWLLTD.BO,BWL LTD.,BSE,
BYKE.NS,THE BYKE HOSPITALI INR10,NSI,
THEBYKE.NS,The Byke Hospitality Limited,NSI,Lodging
BYKE-EQ.NS,THE BYKE HOSPITALI INR10,NSI,
SPCAPIT.BO,S P Capital Financing Ltd.,BSE,
SOLCT.BO,Solid Carbide Tools Ltd,BSE,
SMIFS.BO,SMIFS Capital Markets Limited,BSE,
MARVEL.BO,Marvel Capital & Finance (India) Ltd.,BSE,
INDOCRED.BO,Indo Credit Capital Ltd,BSE,
GOGIACAP.BO,Gogia Capital Services Ltd.,BSE,
GOACARBON.NS,Goa Carbon Limited,NSI,Specialty Chemicals
EXCAST.BO,EXCEL CASTRONICS LIMITED,BSE,
EMGEECA.BO,Emgee Cables & Communications Ltd,BSE,
ELECTCAST.NS,Electrosteel Castings Limited,NSI,General Building Materials
DHRUVCA.BO,Dhruva Capital Services Ltd.,BSE,
CENTRUM.BO,Centrum Capital Limited,BSE,
CATECH.BO,Cat Technologies Ltd.,BSE,
CASTROLIND.NS,Castrol India Limited,NSI,Specialty Chemicals
CARNATIN.BO,Carnation Industries Limited,BSE,
CAPRICORN.BO,CAPRICORN SYSTEMS GLOBAL SOLUT,BSE,
CAPPL.BO,Caplin Point Laboratories Ltd,BSE,
CAPITALT.BO,Capital Trust Ltd.,BSE,
CANDC.NS,C & C Constructions Limited,NSI,General Contractors
CAIRN.BO,Cairn India Limited,BSE,
CADILAHC.NS,Cadila Healthcare Limited,NSI,Drugs - Generic
KOKUYOCMLN.BO,KOKUYO CAMLIN LTD.,BSE,
NAHARCAP.BO,Nahar Capital and Financial Services Limited,BSE,
SANHP.BO,SANGAM HEALTH CARE PRODUCTS LT,BSE,
SATIN-BL.NS,SATIN CREDIT CARE INR10,NSI,
KMCAPIT.BO,KM CAPITAL LTD.,BSE,
CAPLIPOINT-EQ.NS,CAPLIN POINT LABOR INR2,NSI,
CANFINHOME-EQ.NS,CANFIN HOMES INR10,NSI,
IPRU2580-MF.NS,ICICI PRUDENTIAL A CAP PRO ORIE,NSI,
GUJCARB.BO,Gujarat Carbon & Industries Ltd.,BSE,
CAPF.BO,CAPITAL FIRST LTD.,BSE,
CCCL.NS,Consolidated Construction Consortium Limited,NSI,General Contractors
CCHHL.NS,Country Club Hospitality & Holidays Limited,NSI,Resorts & Casinos
CCHHL-EQ.NS,COUNTRY CLUB HOSPI INR2,NSI,
CCL.BO,CCL PRODUCTS (INDIA) LTD.,BSE,
CCL.NS,CCL Products (India) Limited,NSI,Food - Major Diversified
CCLINTER.BO,CCL International Limited,BSE,
CCCL.BO,Consolidated Construction Consortium Limited,BSE,
CCSIN.BO,CCS Infotech Ltd.,BSE,
CCFCL.BO,CLASSIC GLOBAL FINANCE & CAPIT,BSE,
COMDI.BO,CDI International Limited,BSE,
CDRMEDI.BO,CDR MEDICAL INDUSTRIES LTD.,BSE,
CDRHLTH.BO,CDR HEALTH CARE LTD.,BSE,
PRISMCEM.BO,Prism Cement Limited,BSE,
ITDCEM.BO,ITD Cementation India Limited,BSE,
IDEA.NS,Idea Cellular Limited,NSI,Wireless Communications
IDEA.BO,Idea Cellular Ltd.,BSE,
PRISMCEM.NS,Prism Cement Limited,NSI,General Building Materials
PANCM.BO,Panyam Cements & Mineral Industries Ltd.,BSE,
ITDCEM.NS,ITD Cementation India Limited,NSI,General Contractors
EUROCERA.NS,Euro Ceramics Limited,NSI,General Building Materials
CESC.NS,CESC Limited,NSI,Diversified Utilities
CERA.NS,Cera Sanitaryware Limited,NSI,General Building Materials
CENTPROV.BO,The Central Provinces Railways Company Limited,BSE,
CELEBRITY.BO,Celebrity Fashions Limited,BSE,
CEEJAY.BO,Ceejay Finance Ltd.,BSE,
CEATLTD.NS,CEAT Limited,NSI,Rubber & Plastics
UDAICEMENT.BO,UDAIPUR CEMENT WORKS LTD.,BSE,
KAJARIACER.BO,KAJARIA CERAMICS LTD.,BSE,
MANGLMCEM.BO,MANGALAM CEMENT LTD.,BSE,
SOMANCM.BO,SOMANI CEMENT COMPANY LTD.,BSE,
PANCHCE.BO,PANCHAMAHAL CEMENT LTD.,BSE,
CENTEXT-EQ.NS,CENTURY EXTRUSIONS LIMITED,NSI,
RAMCOCEM.NS,The Ramco Cements Limited,NSI,
CENTUM-EQ.NS,CENTUM ELECTRONICS INR10,NSI,
GSCLCEMENT.BO,GUJARAT SIDHEE CEMENT LTD.,BSE,
CENTURYTEX.BO,Century Textiles and Industries Limited,BSE,
EUROCERA.BO,Euro Ceramics Ltd.,BSE,
SAGCEM-EQ.NS,SAGAR CEMENTS LIMITED,NSI,
TRINETRA.BO,TRINETRA CEMENT LTD.,BSE,
CENTEXT.NS,Century Extrusions Limited,NSI,Aluminum
ORIENTCEM-EQ.NS,ORIENT CEMENT LTD INR1,NSI,
CENTURYPLY.BO,CENTURY PLYBOARDS (I) LTD.,BSE,
IDEA-EQ.NS,IDEA CELLULAR LIMITED,NSI,
ULTRACEMCO.NS,UltraTech Cement Limited,NSI,General Building Materials
CEETAIN.BO,CEETA INDUSTRIES LTD.,BSE,
EUROCERA-BE.NS,EUROCERA-BE.NS,NSI,
SHIVACEM.BO,Shiva Cement Ltd.,BSE,
KOVAI.BO,KOVAI MEDICAL CENTER & HOSPITA,BSE,
CENPORT.BO,Arunjyoti Bio Ventures Limited,BSE,
KOVAI.NS,Kovai Medical Center & Hospital Ltd.,NSI,
IDEA6.BO,IDEA6.BO,BSE,
CENTERAC.BO,CENTERAC TECHNOLOGIES LTD.,BSE,
CEREBRAINT-EQ.NS,CEREBRA INTEGRATED INR10,NSI,
CENTEXT.BO,CENTURY EXTRUSIONS LTD.,BSE,
CEATLTD.BO,CEAT LTD.,BSE,
MANGLMCEM.NS,Mangalam Cement Limited,NSI,General Building Materials
SAGCEM.NS,Sagar Cements Limited,NSI,
CEREBRAINT.NS,Cerebra Integrated Technologies Limited,NSI,Computer Based Systems
SOMANYCERA.NS,Somany Ceramics Limited,NSI,General Building Materials
SHYAMCENT-BE.NS,Shyam Century Ferrous Ltd,NSI,
LKSMCEM.BO,LAKSHMI CEMENT & CERAMICS LTD.,BSE,
REGENCERAM-EQ.NS,REGENCY CERAMICS INR10,NSI,
CENLUB.BO,Cenlub Industries Limited,BSE,
SHREECEM.NS,Shree Cement Limited,NSI,General Building Materials
KAKATCEM.NS,Kakatiya Cement Sugar and Industries Limited,NSI,General Building Materials
CELEBRITY-EQ.NS,CELEBRITY FASHIONS INR10,NSI,
JKLAKSHMI6.BO,JKLAKSHMI6.BO,BSE,
GSCLCEMENT.NS,Gujarat Sidhee Cement Limited,NSI,General Building Materials
INDCEMCAP.BO,India Cements Capital Ltd.,BSE,
CENTURYPLY.NS,Century Plyboards (India) Limited,NSI,"Lumber, Wood Production"
ORIENTCEM.NS,Orient Cement Limited,NSI,General Building Materials
RAMCOCEM-EQ.NS,RAMCO CEMENTS(THE) INR1,NSI,
CEREBRAINT.BO,CEREBRA INTEGRATED TECHNOLOGIE,BSE,
CSURGSU.BO,"Centenial Surgical Suture, Ltd.",BSE,
RESTILE.BO,Restile Ceramics Ltd.,BSE,
CEATFIN.BO,CEATFIN.BO,BSE,
DECOLIGHT.NS,Decolight Ceramics Ltd.,NSI,
NOIMC.BO,Noida Medicare Centre Ltd,BSE,
ULTRACEMCO.BO,ULTRATECH CEMENT LTD.,BSE,
GANGCEM.BO,GANGOTRI CEMENT LTD.,BSE,
SOMANYCERA.BO,SOMANY CERAMICS LTD.,BSE,
CERA-EQ.NS,CERA SANITARYWARE LIMITED,NSI,
MURUDCERA.NS,Murudeshwar Ceramics Limited,NSI,General Building Materials
CERA.BO,CERA SANITARYWARE LTD.,BSE,
SPACI.BO,SPARTEK CERAMICS INDIA LTD.,BSE,
NIRMANC.BO,NIRMAN CEMENTS LTD.,BSE,
CENTRALBK-EQ.NS,CENTRAL BANK OF INDIA,NSI,
JKCEMENT-EQ.NS,JK CEMENT LIMITED,NSI,
CENTRALBK.NS,Central Bank of India,NSI,Money Center Banks
